id,date,username,tweet,replies_count,retweets_count,likes_count,hashtags,fond_name,rating
798161811002494976,2016-11-14,fondnoosfera,"Прямо сейчас! Фонд ""Ноосфера"" вместе с художником Андреем Бартеневым проводит ""Урок…  ",0,0,0,[],"""Ноосфера""",1
791595272535101440,2016-10-27,fondnoosfera,16 ноября отмечается Международный день толерантности. В честь этого события Фонд «НООСФЕРА» ежегодно организует...  ,0,0,0,[],"""Ноосфера""",2
790837546179780608,2016-10-25,fondnoosfera,"Россия отмечает День таможенника Российской Федерации! Фонд ""Ноосфера"" поздравляет всех…  ",0,0,0,[],"""Ноосфера""",2
790836743331274752,2016-10-25,fondnoosfera,"Россия отмечает День таможенника Российской Федерации! Фонд ""Ноосфера"" поздравляет всех сотрудников таможенной...  ",0,0,0,[],"""Ноосфера""",2
786911421707747328,2016-10-14,fondnoosfera,"Фонд Елены Батуриной «BE OPEN», являющийся партнером фонда «Ноосфера», поддержал новую образовательную...  ",0,0,0,[],"""Ноосфера""",1
786909400518758400,2016-10-14,fondnoosfera,"Фонд «Ноосфера» принял участие в фестивале образовательных программ и проектов, прошедшем в Лондоне.  Фондом был...  ",0,0,0,[],"""Ноосфера""",2
783685967811084288,2016-10-05,fondnoosfera,"Россия отмечает Всемирный день Учителя! Фонд ""Ноосфера"" сердечно поздравляет всех учителей, наставников, тренеров...  ",0,0,0,[],"""Ноосфера""",2
783685950434058240,2016-10-05,fondnoosfera,"Россия отмечает Всемирный день Учителя! Фонд ""Ноосфера"" сердечно поздравляет всех учителей,…  ",0,0,0,[],"""Ноосфера""",2
781760054097645568,2016-09-30,fondnoosfera,Фонд «Ноосфера» и школьники поздравили Юрия Михайловича Лужкова с юбилеем!  24 сентября в парке Коломенское...  ,0,0,0,[],"""Ноосфера""",1
764055329764155392,2016-08-12,fondnoosfera,Цитата недели #ноосфера_цитата #noosfera_quote #ноосфера #noosfera #фондноосфера...  ,0,0,0,"['ноосфера_цитата', 'noosfera_quote', 'ноосфера', 'noosfera', 'фондноосфера']","""Ноосфера""",1
764055319613808640,2016-08-12,fondnoosfera,Цитата недели #ноосфера_цитата #noosfera_quote #ноосфера #noosfera #фондноосфера…  ,0,0,0,"['ноосфера_цитата', 'noosfera_quote', 'ноосфера', 'noosfera', 'фондноосфера']","""Ноосфера""",1
761200745819418624,2016-08-04,fondnoosfera,"""ЧЕМОДАНЧИК ТОЛЕРАНТНОСТИВ г. КОЛЬЧУГИНО""  Фонд ""НООСФЕРА"" провёл мероприятие в российском лагере ""Дубки"",...  ",0,0,0,[],"""Ноосфера""",2
755688539875082240,2016-07-20,fondnoosfera,"12 июня 2009 года на территории Московского Дворца пионеров на Воробьевых горах Фонд ""НООСФЕРА"" развернул свой...  ",0,0,0,[],"""Ноосфера""",1
755688531390062592,2016-07-20,fondnoosfera,"12 июня 2009 года на территории Московского Дворца пионеров на Воробьевых горах Фонд ""НООСФЕРА""…  ",0,0,0,[],"""Ноосфера""",1
755390166949388288,2016-07-19,fondnoosfera,"Друзья, Фонд ""Ноосфера"" теперь в Инстаграм! Мы рады поделиться с вами последними новостями о наших проектах и...  ",0,0,0,[],"""Ноосфера""",2
719925075001151488,2016-04-12,fondnoosfera,"С Днём Космонавтики!!! #фондноосфера  Мозаику с портретом Юрия Гагарина выложили дети на Фестивале ""Команда...  ",0,0,0,['фондноосфера'],"""Ноосфера""",2
651741909841539072,2015-10-07,fondnoosfera,Фонд НООСФЕРА вошел в тройку лучших фондов России в области образования! Форум Доноров CAF Россия (CAF Russia)  ,0,0,0,[],"""Ноосфера""",2
700250868063584256,2016-02-18,uralfondnb,#НашеБудущее #ЗОЖ #Реабилитация #РеабилитационныйЦентр #РеабилитацияНаркозависимых #ВыходЕсть #Мотивация #ЖивиТрезво  ,0,0,1,"['нашебудущее', 'зож', 'реабилитация', 'реабилитационныйцентр', 'реабилитациянаркозависимых', 'выходесть', 'мотивация', 'живитрезво']","""Наше будущее""",1
696584715378229248,2016-02-08,uralfondnb,#НашеБудущее #ЗОЖ #Реабилитация #РеабилитационныйЦентр #РеабилитацияНаркозависимых #ВыходЕсть #Мотивация #ЖивиТрезво  ,0,0,0,"['нашебудущее', 'зож', 'реабилитация', 'реабилитационныйцентр', 'реабилитациянаркозависимых', 'выходесть', 'мотивация', 'живитрезво']","""Наше будущее""",1
694820924453969920,2016-02-03,uralfondnb,#НашеБудущее #ЗОЖ #Реабилитация #РеабилитационныйЦентр #РеабилитацияНаркоманов #ВыходЕсть #Мотивация #ЖивиТрезво  ,0,0,0,"['нашебудущее', 'зож', 'реабилитация', 'реабилитационныйцентр', 'реабилитациянаркоманов', 'выходесть', 'мотивация', 'живитрезво']","""Наше будущее""",1
694066045712211968,2016-02-01,uralfondnb,#НашеБудущее #ЗОЖ #Реабилитация #РеабилитацияНаркоманов #ВыходЕсть #Мотивация #ЖивиТрезво  ,0,0,0,"['нашебудущее', 'зож', 'реабилитация', 'реабилитациянаркоманов', 'выходесть', 'мотивация', 'живитрезво']","""Наше будущее""",1
692630246936317952,2016-01-28,uralfondnb,#НашеБудущее #ЗОЖ #Реабилитация #РеабилитационныйЦентр #РеабилитацияНаркозависимых #ВыходЕсть #Мотивация #ЖивиТрезво  ,0,0,0,"['нашебудущее', 'зож', 'реабилитация', 'реабилитационныйцентр', 'реабилитациянаркозависимых', 'выходесть', 'мотивация', 'живитрезво']","""Наше будущее""",1
692281245099806720,2016-01-27,uralfondnb,#НашеБудущее #ЗОЖ #Реабилитация #РеабилитационныйЦентр #РеабилитацияНаркоманов #ВыходЕсть #Мотивация #ЖивиТрезво  ,0,0,0,"['нашебудущее', 'зож', 'реабилитация', 'реабилитационныйцентр', 'реабилитациянаркоманов', 'выходесть', 'мотивация', 'живитрезво']","""Наше будущее""",1
690419197319450624,2016-01-22,uralfondnb,#НашеБудущее #ЗОЖ #Реабилитация #РеабилитационныйЦентр #РеабилитацияНаркоманов #ВыходЕсть #Мотивация #ЖивиТрезво  ,0,0,0,"['нашебудущее', 'зож', 'реабилитация', 'реабилитационныйцентр', 'реабилитациянаркоманов', 'выходесть', 'мотивация', 'живитрезво']","""Наше будущее""",1
690068351125688320,2016-01-21,uralfondnb,#НашеБудущее #ЗОЖ #Реабилитация #РеабилитационныйЦентр #ВыходЕсть #Мотивация #ЖивиТрезво fondnb.ru  ,0,0,0,"['нашебудущее', 'зож', 'реабилитация', 'реабилитационныйцентр', 'выходесть', 'мотивация', 'живитрезво']","""Наше будущее""",1
689330355837493248,2016-01-19,uralfondnb,#НашеБудущее #ЗОЖ #Реабилитация #РеабилитационныйЦентр #РеабилитацияНаркоманов #ВыходЕсть #Мотивация #ЖивиТрезво  ,0,0,0,"['нашебудущее', 'зож', 'реабилитация', 'реабилитационныйцентр', 'реабилитациянаркоманов', 'выходесть', 'мотивация', 'живитрезво']","""Наше будущее""",1
689060043724091392,2016-01-18,uralfondnb,#НашеБудущее #ЗОЖ #Реабилитация #РеабилитационныйЦентр #РеабилитацияНаркоманов #ВыходЕсть #Мотивация #ЖивиТрезво  ,0,0,0,"['нашебудущее', 'зож', 'реабилитация', 'реабилитационныйцентр', 'реабилитациянаркоманов', 'выходесть', 'мотивация', 'живитрезво']","""Наше будущее""",1
687886321520631808,2016-01-15,uralfondnb,#НашеБудущее #Реабилитация #Екатеринбург #Наркомания #Алкоголизм #Мотивация #ВыходЕсть #Зависимость #ЖивиТрезво  ,0,0,0,"['нашебудущее', 'реабилитация', 'екатеринбург', 'наркомания', 'алкоголизм', 'мотивация', 'выходесть', 'зависимость', 'живитрезво']","""Наше будущее""",1
687529261696217088,2016-01-14,uralfondnb,#НашеБудущее #Реабилитация #Наркомания #Алкоголизм #Мотивация #Зависимость #РеабилитационныйЦентр #ЖивиТрезво  ,0,0,0,"['нашебудущее', 'реабилитация', 'наркомания', 'алкоголизм', 'мотивация', 'зависимость', 'реабилитационныйцентр', 'живитрезво']","""Наше будущее""",1
687169904680763392,2016-01-13,uralfondnb,#НашеБудущее #Реабилитация #Созависимость #ПомощьЗависимым #Екатеринбург #Семинар  ,0,0,0,"['нашебудущее', 'реабилитация', 'созависимость', 'помощьзависимым', 'екатеринбург', 'семинар']","""Наше будущее""",1
686824577079586816,2016-01-12,uralfondnb,#НашеБудущее #Реабилитация #Алкоголизм #Наркомания #ВыходЕсть #Мотивация #ЖивиТрезво  ,0,0,0,"['нашебудущее', 'реабилитация', 'алкоголизм', 'наркомания', 'выходесть', 'мотивация', 'живитрезво']","""Наше будущее""",1
686441485936517120,2016-01-11,uralfondnb,#НашеБудущее #Екатеринбург #Реабилитация #Мотивация #ЖивиТрезво #Наркомания #Алкоголизм #РеабилитационныйЦентр  ,0,0,0,"['нашебудущее', 'екатеринбург', 'реабилитация', 'мотивация', 'живитрезво', 'наркомания', 'алкоголизм', 'реабилитационныйцентр']","""Наше будущее""",1
682833908292038656,2016-01-01,uralfondnb,С Новым Годом!  ,0,0,1,[],"""Наше будущее""",2
682429859260444672,2015-12-31,uralfondnb,#НашеБудущее #НовыйГод #Рождество #сНаступающим #Реабилитация #РеабилитационныйЦентр #Екатеринбург #Россия  ,0,0,0,"['нашебудущее', 'новыйгод', 'рождество', 'снаступающим', 'реабилитация', 'реабилитационныйцентр', 'екатеринбург', 'россия']","""Наше будущее""",1
682133065334927360,2015-12-30,uralfondnb,#НашеБудущее #ЗОЖ #Реабилитация #РеабилитационныйЦентр #РеабилитацияНаркозависимых #Созависимые  ,0,0,0,"['нашебудущее', 'зож', 'реабилитация', 'реабилитационныйцентр', 'реабилитациянаркозависимых', 'созависимые']","""Наше будущее""",1
681757073105907712,2015-12-29,uralfondnb,#НашеБудущее #НовыйГод #Рождество #РеабилитационныйЦентр #СНовымГодом #Поздравление  ,0,0,1,"['нашебудущее', 'новыйгод', 'рождество', 'реабилитационныйцентр', 'сновымгодом', 'поздравление']","""Наше будущее""",1
681404862131748864,2015-12-28,uralfondnb,#НовыйГод #2016 #Россия #НашеБудущее #Екатеринбург #ВыходЕсть #Реабилитация  ,0,6,1,"['новыйгод', 'россия', 'нашебудущее', 'екатеринбург', 'выходесть', 'реабилитация']","""Наше будущее""",1
679933049312641024,2015-12-24,uralfondnb,Будьте счастливы! #НашеБудущее #Реабелитация #Екатеринбург #Россия #Свобода #ВыходЕсть  ,0,0,0,"['нашебудущее', 'реабелитация', 'екатеринбург', 'россия', 'свобода', 'выходесть']","""Наше будущее""",2
679636651719700480,2015-12-23,uralfondnb,Любую зависимость можно остановить! #НашеБудущее #Наркомания #Алкоголизм #Реабилитация #Зависимость #Екатеринбург  ,0,0,0,"['нашебудущее', 'наркомания', 'алкоголизм', 'реабилитация', 'зависимость', 'екатеринбург']","""Наше будущее""",1
679636376422334464,2015-12-23,uralfondnb,Любую зависимость можно остановить! #НашеБудущее #Наркомания #Алкоголизм #Реабилитация #Зависимость #Екатеринбург  ,0,0,0,"['нашебудущее', 'наркомания', 'алкоголизм', 'реабилитация', 'зависимость', 'екатеринбург']","""Наше будущее""",1
679195342429167616,2015-12-22,uralfondnb,#НашеБудущее #Реабилитация #Екатеринбург #РеабилитацияНаркозависимых #Россия   ,0,0,0,"['нашебудущее', 'реабилитация', 'екатеринбург', 'реабилитациянаркозависимых', 'россия']","""Наше будущее""",1
678818224948031488,2015-12-21,uralfondnb,#НашеБудущее #ЗОЖ #Реабилитация #РеабилитационныйЦентр #РеабилитацияНаркоманов #РеабилитацияНаркозависимых #Россия  ,0,0,0,"['нашебудущее', 'зож', 'реабилитация', 'реабилитационныйцентр', 'реабилитациянаркоманов', 'реабилитациянаркозависимых', 'россия']","""Наше будущее""",1
677357632823365632,2015-12-17,uralfondnb,#НашеБудущее #Реабилитация #ЗОЖ #Наркомания #Екатеринбург #ВыходЕсть  ,0,0,0,"['нашебудущее', 'реабилитация', 'зож', 'наркомания', 'екатеринбург', 'выходесть']","""Наше будущее""",1
676293753796186112,2015-12-14,uralfondnb,Кто управляет твоей жизнью?  #НашеБудущее #ЗОЖ #Реабилитация #Наркомания #Россия  ,0,0,0,"['нашебудущее', 'зож', 'реабилитация', 'наркомания', 'россия']","""Наше будущее""",0
675228559171014656,2015-12-11,uralfondnb,Почему человек становится наркоманом?  #НашеБудущее #Реабилитация #ЗОЖ #Екатеринбург #Наркомания #Россия  ,0,0,0,"['нашебудущее', 'реабилитация', 'зож', 'екатеринбург', 'наркомания', 'россия']","""Наше будущее""",0
674838857708384256,2015-12-10,uralfondnb,Что бы вы изменили в своей жизни? #реабилитация #нашебудущее #зож #екатеринбургм #россия  ,0,0,0,"['реабилитация', 'нашебудущее', 'зож', 'екатеринбургм', 'россия']","""Наше будущее""",2
674185902718107648,2015-12-08,uralfondnb,Поздравление С Днём Матери! #НашеБудущее #Екатеринбург #Россия    ,0,0,0,"['нашебудущее', 'екатеринбург', 'россия']","""Наше будущее""",2
673807850125283328,2015-12-07,uralfondnb,Творческий вечер в реабилитационном центре   ,0,0,1,[],"""Наше будущее""",1
673744511462449152,2015-12-07,uralfondnb,#НашеБудущее #ЗОЖ #Реабилитация #наркомания #алкоголизм #РеабилитационныйЦентр #Екатеринбург #Россия  ,0,0,0,"['нашебудущее', 'зож', 'реабилитация', 'наркомания', 'алкоголизм', 'реабилитационныйцентр', 'екатеринбург', 'россия']","""Наше будущее""",1
672357059627741184,2015-12-03,uralfondnb,"ТОЛЬКО СЕГОДНЯ: Я посмотрю открытыми глазами на те возможности, которые лежат передо мной. Сегодня я буду использовать свой потенциал.",0,0,0,[],"""Наше будущее""",2
672282887916552192,2015-12-03,uralfondnb,#Наркомания - Долгая смерть короткой жизни!  #Реабилитация #НашеБудущее #ВыходЕсть #Екатеринбург #ЗОЖ #Россия  ,0,0,1,"['наркомания', 'реабилитация', 'нашебудущее', 'выходесть', 'екатеринбург', 'зож', 'россия']","""Наше будущее""",1
671635236040654848,2015-12-01,uralfondnb,"#ЕжедневныеРазмышления   ТОЛЬКО СЕГОДНЯ: Я буду молиться о знании Божьей воли и о даровании силы, чтобы следовать ей в реальном мире.",0,0,2,['ежедневныеразмышления'],"""Наше будущее""",1
671219672767987712,2015-11-30,uralfondnb,Держи время!  #реабилитация #личность #нашебудущее #россия #екатеринбург #ЗОЖ #наркомания #алкоголизм  ,0,0,1,"['реабилитация', 'личность', 'нашебудущее', 'россия', 'екатеринбург', 'зож', 'наркомания', 'алкоголизм']","""Наше будущее""",1
670523878742040576,2015-11-28,uralfondnb,"#ЕжедневныеРазмышления   ТОЛЬКО СЕГОДНЯ: Я позволю своему истинному Я руководить моими действиями. Сегодня я встречу мир, будучи самим собой",0,0,1,['ежедневныеразмышления'],"""Наше будущее""",1
669745127724883968,2015-11-26,uralfondnb,"ТОЛЬКО СЕГОДНЯ: Я обращу внимание на свою ответственность и преисполнюсь благодарностью за ту особую радость, которую она мне приносит.",0,0,0,[],"""Наше будущее""",1
669465634925883392,2015-11-25,uralfondnb,#ежедневныеразмышления  ТОЛЬКО СЕГОДНЯ: Я буду размышлять над даром выздоровления и спокойно прислушиваться к голосу моей Высшей Силы.,0,0,0,['ежедневныеразмышления'],"""Наше будущее""",1
669462370595549184,2015-11-25,uralfondnb,#НашеБудущее #ЗОЖ #Реабилитация #РеабилитацияНаркозависимых #Созависимые #ГруппадляСозависимых #Екатеринбург #Росси  ,0,0,1,"['нашебудущее', 'зож', 'реабилитация', 'реабилитациянаркозависимых', 'созависимые', 'группадлясозависимых', 'екатеринбург', 'росси']","""Наше будущее""",1
669023693524307968,2015-11-24,uralfondnb,"#ЕжедневныеРазмышления   ТОЛЬКО СЕГОДНЯ: Я буду благодарно принимать жизнь просто такой, какая она есть.  #химическаязависимость #наркомания",0,0,0,"['ежедневныеразмышления', 'химическаязависимость', 'наркомания']","""Наше будущее""",1
668708732805783552,2015-11-23,uralfondnb,"Благотворительный фонд ""Наше Будущее"" занимается реабилитацией алко и наркозависимых. Пропаганда здорового образа жизни среди молодёжи.",0,0,0,[],"""Наше будущее""",2
855733095152078848,2017-04-22,shivanshshuklas,@osvaldo78534969 @RiaMomita @YouTube @uralfondnb @Alonethrough @BraiBrai76 @saynotoracism24 @ZueiraCity2_0 Thank you,0,0,0,[],"""Наше будущее""",1
692743436655595520,2016-01-28,moldhelp1,"Welcome #newfollower(s) @morozovdenis96x, @unikorndays, @uralfondnb, @i7teen, @Emmanuel6428, @XmasFairy2016. 👋 Thanks for following!",0,0,0,['newfollower'],"""Наше будущее""",1
675576303496486912,2015-12-12,osvaldo78534969,@RiaMomita @ShivanshshuklaS @YouTube @uralfondnb @Alonethrough @BraiBrai76 @VeqzZking @saynotoracism24 @ZueiraCity2_0  feliz cumple años,1,0,2,[],"""Наше будущее""",1
675409982406266880,2015-12-11,riamomita,@RiaMomita @ShivanshshuklaS @YouTube @uralfondnb @Alonethrough @BraiBrai76 @VeqzZking @saynotoracism24 @ZueiraCity2_0 @BraiBrai76 @MrEddedd0,1,0,2,[],"""Наше будущее""",1
1512490492008795904,2022-04-08,newnad_rod,"Благодаря патронажу О.В.Дерипаска, миллиардер, председатель наблюдательного совета и основатель компании «Базовый элемент». Очень хорошое начинание, лицей для талантливых и одарённых детей со всей страны, включая и высшее образование, наш интеллектуальный фонд и наше будущее.",2,0,1,[],"""Наше будущее""",2
1491100980452199936,2022-02-08,davydovtoday,"Давыдов Роман , Советник по развитию, «Фонд региональных социальных программ «Наше будущее»  ",0,0,0,[],"""Наше будущее""",1
1491100764529431040,2022-02-08,mrromandavidoff,"Давыдов Роман , Советник по развитию, «Фонд региональных социальных программ «Наше будущее»  ",0,0,0,[],"""Наше будущее""",1
1466294761950694912,2021-12-02,asi_russia,"Фонд ""Наше будущее"" открыл прием заявок на соискание премии «Импульс добра — 2022». Всероссийская премия присуждается за вклад в развитие и продвижение социального предпринимательства в России.   ",0,1,1,[],"""Наше будущее""",1
1452625974630174976,2021-10-25,vera_kz,Благотворительный фонд «Дети – наше будущее» заподозрили в нечестной работе в Шымкенте  ,0,0,0,[],"""Наше будущее""",0
1421720749166010112,2021-08-01,opendubna,В рамках соглашения о сотрудничестве между фондом «Наше будущее» и Правительством Московской области в 2021 году фонд запускает два конкурса проектов для социальных предпринимателей региона.  ,0,0,0,[],"""Наше будущее""",2
1405131216051912960,2021-06-16,asi_russia,Фонд «Наше будущее» проведет для соцпредпринимателей бизнес-спринт    ,0,0,0,[],"""Наше будущее""",1
1385549867158757120,2021-04-23,asi_russia,Фонд «Наше будущее» и Wildberries поддержат социальное предпринимательство в России    ,0,0,0,[],"""Наше будущее""",2
1384826797624339968,2021-04-21,mowrashod,"Фонд «Наше будущее» и Wildberries подписали соглашение о сотрудничестве — #Бизнес на маркетплейсах Амазон, Озон, WildBerries, Яндекс Маркет  ",0,0,0,['бизнес'],"""Наше будущее""",2
1376438291319435008,2021-03-29,tinasonetino,"@dw_russian Молодцы! Фонд отличный! Одаренным детям будут помогать. ""Сириус"" для детей физиков и лириков! Помощь детям и вклад в наше будущее.",0,0,0,[],"""Наше будущее""",2
1376437603495461120,2021-03-29,tinasonetino,"@Struam @dw_russian Вы хоть раз там были? В Олимп.парке для детей грандиоз.комплекс ""Сириус""построили и строится. Для физиков и лириков!!! Фонд Ролдугина будет заниматься детьми- музыкантами, певцами, художниками. Это наше будущее!",0,0,0,[],"""Наше будущее""",2
1364979581678199040,2021-02-25,asi_russia,"В 2021 году Фонд региональных социальных программ «Наше будущее» проведет для социальных предпринимателей не один, а два конкурса.   ",0,0,1,[],"""Наше будущее""",1
1363100527240891904,2021-02-20,uhzees,"Вы уже вложились в наше с вами будущее, пожертвовав копеечку в фонд по борьбе с коррупцией @AliToktakunov и @vahoel?",1,0,1,[],"""Наше будущее""",1
1324354025748336896,2020-11-05,ogarchenyigolos,"Фонд государственного имущества Украины в ноябре выставит на аукцион, с целью приватизации, 10 спиртзаводов. Благодаря таким решениям нашего правительства мы никогда не сможем жить в достатке. Расширяя влияние частного сектора на экономику страны, власть уничтожает наше будущее.",0,0,0,[],"""Наше будущее""",0
1319502040662479104,2020-10-23,petruninazhukov,"Благодарю Фонд 21 века за оценку моего творчества! Фестиваль ""ЖИВАЯ ИСТОРИЯ"" - ""СВЕТ РОЖДЕСТВЕНСКОЙ ЗВЕЗДЫ"" и Фестиваль ""К подвигу героев песней прикоснись"", посвящённый 75-ой годовщине Великой ПОБЕДЫ, ЭТО ДУХОВНО-НРАВСТВЕННОЕ И ПАТРИОТИЧЕСКОЕ ВОСПИТАНИЕ ДЕТЕЙ! ЭТО НАШЕ БУДУЩЕЕ!",0,0,3,[],"""Наше будущее""",2
1318890514133955072,2020-10-21,hwj69aaxeikota8,"@kaucarija В России действует 293 Благотворительных фонда, кот. возглавляют крупнейшие бизнесмены. Форбс: первое место в рейтинге БФ занял Фонд Елены и Геннадия Тимченко, второе Фонд Владимира Потанина ,  Третьим стал фонд Вагита Алекперова «Наше будущее», годом ранее он был на 8 месте.",1,0,0,[],"""Наше будущее""",2
1308685834602848000,2020-09-23,aprilclub,Фонд «Наше будущее» стал партнером международного проекта о жизни в условиях ограниченных…  ,0,0,0,[],"""Наше будущее""",2
1285935346266649088,2020-07-22,francediplo_ru,".@EmmanuelMacron  ""Принят масштабный план восстановления: общий фонд заемных средств для совместного преодоления кризиса и инвестирования в наше будущее. Мы никогда раньше этого не делали! Франция была неизменным сторонником этого амбициозного проекта.""",0,2,3,[],"""Наше будущее""",2
1284600163231763968,2020-07-18,russkie_sobolya,@mashakisulya фонд региональных социальных программ наше будущее (на удалёнке),1,0,0,[],"""Наше будущее""",1
1278033462864293888,2020-06-30,daffd2erbjzslc0,"@abeliakov Золотые слова! Когда это кончится? Национальный фонд благосостояния вообще зачем существует? Брать средства с фонда и лечить деток.Иначе зачем он тогда?Дети наше всё!!! Наше будущее,наша опора!!!",0,0,0,[],"""Наше будущее""",0
1273173995249164032,2020-06-17,plzsenpailovem1,"@impizzatrice Ящщитаю что именно белые гетеросексуальные цис-мужчины в наше время нуждаются в защите Вы только посмотрите, сколько в мире феминисток. Ноги не бреют, имеют свое мнение. Они же так и импотентами стать могут Фонд помощи БГЦМ. Спасите будущее ваших животн... Мужчин",0,0,2,[],"""Наше будущее""",1
1270233264784059904,2020-06-09,asi_russia,"Чтобы поддержать соцпредпринимателей, пострадавших из-за пандемии коронавируса, фонд «Наше будущее» выделит им деньги, которые должны были пойти на проведение премии «Импульс добра».  #соцпредприниматели #помощь #пандемия   ",0,1,0,"['соцпредприниматели', 'помощь', 'пандемия']","""Наше будущее""",1
1270186616867388928,2020-06-09,cissra04,"Объявлен конкурс добрых поступков «Я меняю мир», который в третий раз проводит Фонд региональных социальных программ «Наше будущее».  Сайт конкурса:  ",0,0,0,[],"""Наше будущее""",2
1266555036055876096,2020-05-30,6tfodzqpisffr9y,@KremlinRussia 4.Дети наше будущее-это благотворительный фонд реанимационных детей. Верхняя часть сайта под криптовалютой.,1,0,0,[],"""Наше будущее""",2
1249691098215301120,2020-04-13,asi_russia,Бизнес онлайн: фонд «Наше будущее» начинает марафон для социальных предпринимателей  ,0,0,0,[],"""Наше будущее""",2
1247125309587152896,2020-04-06,u2lhin46zbbton5,"В дом пришла беда? Вам нужна помощь? Мы готовы объединить усилия ради лучшего будущего каждого ребенка и его семьи.  Фонд «Наши дети - Наше будущее», несмотря на сложную ситуацию в стране, продолжает прием заявок на оплату лечения тяжелобольных д..  ",0,0,0,[],"""Наше будущее""",2
1242405947009573120,2020-03-24,serdob4ane,Фонд «Наше будущее» осуществляет прием заявок для участия в Конкурсе: Фонд «Наше будущее…  ,0,0,0,[],"""Наше будущее""",1
1242095924970742016,2020-03-23,typicalrussian3,"Кстати, именно фонд Потанина и фонд Вагита Алекперова и ЛУКОЙЛа "" Наше будущее""  в свое время помогали начать и развить производство пастилы в моей Коломне. Да и у других имеются подобные фонды и широкие благотворительные и социальные программы.",1,0,1,[],"""Наше будущее""",2
1242004247274761984,2020-03-23,admserd,Фонд «Наше будущее» осуществляет прием заявок для участия в Конкурсе  ,0,0,0,[],"""Наше будущее""",1
1240381495581310976,2020-03-18,shinodualist,"Курсы валюты и нефти пробивают все, что только можно. Бензин видимо скоро будет не по карману среднему классу Путина. Коронавирус избавит пенсионный фонд от лишних расходов. Режим П - пиздец стабильность. И это наше будущее?",0,0,0,[],"""Наше будущее""",0
1237990517654289920,2020-03-12,fc_fedun,"@wasy_invalid @horhezbig Не совсем в Лондон, но выводят. От 17 года табличка офшоров Гепатита (у Вагита офиц. только НКО Фонд ""наше будущее""), вторая табличка посвежее от конца 19-го:  ",1,0,0,[],"""Наше будущее""",1
1513093459741191936,2022-04-10,irinavl80864080,#РыбаковФонд #ГригорийЮдин #Интервью Информационная война | Как себя обезопасить? Правила поведения | Григорий Юдин  ,0,0,0,"['рыбаковфонд', 'григорийюдин', 'интервью']",Рыбаков фонд,1
1414086085827863040,2021-07-11,valeriy76755832,"Мозговой штурм участников проекта Учительский уикенд после встречи с трекером Надеждой Авериной на Летней школе КИвО 2021   Мы настолько вышли из зоны комфорта, насколько это возможно.  Опросы, интервью  16 июля. Итог.   #киво2021 #kivo2021 #голосинноватора #рыбаковфонд #учитweek  ",0,1,1,"['киво2021', 'kivo2021', 'голосинноватора', 'рыбаковфонд', 'учитweek']",Рыбаков фонд,1
1413443105697660928,2021-07-09,valeriy76755832,"Стать за три недели крутым проектом тяжело.   Custdev, воронки, опросы и интервью, лэндинг и это еще не все страшные слова.  В Летней школе КИвО тебя не водят за ручку, ты показываешь жизнеспособность твоего проекта.  #kivo2021 #киво2021 #голосинноватора #рыбаковфонд #учитweek  ",0,0,0,"['kivo2021', 'киво2021', 'голосинноватора', 'рыбаковфонд', 'учитweek']",Рыбаков фонд,2
1413093944070746112,2021-07-08,valeriy76755832,"В рамках проекта ""Учительский уикенд"" представляем проект @ShramkovaHelen и @Valeriy76755832 БАНКНОТЫ Познакомимся с банкнотами России и других стран, увидем редкие банкноты.  В проекте использованы @wakelet и @Flipgrid  #kivo2021 #киво2021 #голосинноватора #рыбаковфонд #учитweek  ",0,0,2,"['kivo2021', 'киво2021', 'голосинноватора', 'рыбаковфонд', 'учитweek']",Рыбаков фонд,1
1412713979449860096,2021-07-07,natalyslastya,"Летняя школа #киво2021 #kivo2021 #голосинноватора #рыбаковфонд прокачиваем свой проект #учитweek Знакомимся с будущими участниками проекта. А вам это интересно? Пройдите, пожалуйста, опрос по ссылке.  ",0,0,1,"['киво2021', 'kivo2021', 'голосинноватора', 'рыбаковфонд', 'учитweek', 'учитweekend']",Рыбаков фонд,1
1411863554186227968,2021-07-05,valeriy76755832,"В рамках проекта ""Учительский уикенд"" представляем работу @Valeriy76755832 и @ShramkovaHelen STEAM проект ""Английский язык, химия и математика"" By @wakelet @Flipgrid   #kivo2021 #киво2021 #голосинноватора #рыбаковфонд #учитweek  ",1,0,6,"['kivo2021', 'киво2021', 'голосинноватора', 'рыбаковфонд', 'учитweek']",Рыбаков фонд,1
1410436130328219904,2021-07-01,valeriy76755832,В рамках Учительского уикенда хочу представить образовательную платформу @flipgrid   Преимущества: ✅ бесплатно ✅ для урочной деятельности ✅ для внеурочной деятельности ✅ для классных мероприятий  Недостатки: ⛔ нет  #kivo2021 #киво2021 #голосинноватора #рыбаковфонд #учитweek  ,1,0,5,"['kivo2021', 'киво2021', 'голосинноватора', 'рыбаковфонд', 'учитweek']",Рыбаков фонд,1
1410355747586821888,2021-06-30,natalyslastya,"После Летней школы КИвО-2021 прошла интересная встреча, где с учениками и учителями из многих стран рассказывали о метеоритах, практиковали английский, познакомились с новыми участниками международного сообщества.  #учитweek #киво2021 #kivo2021 #голосинноватора #рыбаковфонд  ",0,0,2,"['учитweek', 'киво2021', 'kivo2021', 'голосинноватора', 'рыбаковфонд']",Рыбаков фонд,2
